"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","violation_rate_zhat","violation_count_zhat","rep_id"
"WST","SST",5,5,5.42111111111111,"strong",1.5,0.81,1.3,0.09,1.5,0.853743182944968,0.4,-3649.57516242492,7299.15032484984,0.0124293785310734,1687.987,1056,1,1,1,0,NA,1,1,1,0,NA,0.999553976519112,1,1,3080.22364085393,8.99235730648442e-05,0.511879942927261,0.4,0.65,573.989000127362,0.00333488295278517,0.863940232284031,0.5,1,515.889288103029,0.00535348230406949,0.469082176797927,0.25,0.714285714285714,904.377308383182,0.00483131814129551,1,1,1,0,NA,1,1,1,0,NA,0.961381481481482,0.714285714285714,1,1038.66301357365,0.00265610943800719,0.491391798941799,0.35,0.6,579.641293798968,0.0034486766418717,0.610459259259259,0.4,0.85,488.346986630158,0.00609310116330426,0.326811375661376,0.2,0.5,901.212011908493,0.00331207794372356,10,13.7777777777778,10.6175555555556,1,0.961732275132275,0.704809788359788,0.234682920512105,0.229409842722851,0.242159383033419,439.849777777778,1873.81555555556,0.232432432432432,430,1
"WST","DC-SBM",5,5,5.00111111111111,"strong",1.5,0.81,1.3,0.09,1.5,0.957215373459028,0.167532808847064,-3630.34788503392,7260.69577006783,0.00282485875706215,375.033000000003,1057,1,1,1,0,NA,0.479192753853488,0.285714285714286,0.714285714285714,2194.92693334935,0.00225142876361598,1,1,1,0,NA,0.48612962962963,0.4,0.6,58.2960521667299,0.00902639483262116,0.811089682539682,0.5,1,57.7848851683268,0.0216736792789482,0.42369769685652,0.25,0.625,129.29123798597,0.0131286482385771,0.937730812013348,0.7,1,4257.87255720929,0.00188486584883082,0.446918798665184,0.2,0.6,1518.24469436116,0.00269062582964765,0.999555555555556,1,1,825.577921708283,0.000463838243051847,0.485944444444444,0.4,0.6,60.1954900980317,0.00893558276708302,0.568211111111111,0.4,0.7,56.4592052082545,0.0135831155369671,0.297288888888889,0.2,0.5,130.653674915616,0.00899472870447127,9.37730812013348,10.0022222222222,7.09377777777778,0.937730812013348,0.999555555555556,0.708522222222222,0.258450085744676,0.232957595276436,0.265028750653424,487.989777777778,1887.88644444444,0.236354001059883,446,1
"WST","WST",5,5,5.00022222222222,"weak",3,3.24,0.2,0.09,3,1,0,-5127.30739906871,10254.6147981374,0,4125.399,1056,1,1,1,0,NA,0.305063559097789,0.2,0.428571428571429,4719.49815896291,0.000908689122234265,0.714299823633157,0.714285714285714,0.714285714285714,4499.99999999958,1.41093474426814e-05,2.46913580246914e-05,0,0,4499.99999999948,2.46913580246928e-05,0.599796296296296,0.6,0.6,4500.00000000002,0.000123093039103294,0.199925925925926,0.2,0.2,4500.00000000007,7.02719691285495e-05,0.726050233385197,0.5,1,4499.00000000026,0.0016034163411001,0.22200488997555,0.1,0.4,4804.32210488205,0.000811806128210289,0.499966666666667,0.5,0.5,4499.99999999943,3.33333333333354e-05,1.11111111111111e-05,0,0,4500.00000000057,1.11111111111104e-05,0.299944444444444,0.3,0.3,4500.00000000016,5.55555555555546e-05,0.0999777777777778,0.1,0.1,4500.00000000019,3.84928695865002e-05,7.26050233385197,7.00044444444444,5.00244444444444,0.726050233385197,0.699944444444444,0.500111111111111,0.440579742363557,0.440581685980459,0.440581685980459,1938.99622222222,4401.01088888889,0.425130652124517,1871,1
"WST","SST",5,5,5.25333333333333,"weak",3,3.24,0.2,0.09,3,1,0,-5162.58105257284,10325.1621051457,0.000564971751412429,1673.387,1057,1,1,1,0,NA,1,1,1,0,NA,0.729160323151212,0.636363636363636,0.888888888888889,165.853935006848,0.00398698639135875,0.0782978655886425,0,0.5,52.9420102779414,0.0212535251474638,0.639145339288923,0.6,0.888888888888889,87.1928641332232,0.00979447719680533,0.238965599950885,0.142857142857143,0.533333333333333,100.731807085412,0.0102940540743559,1,1,1,0,NA,1,1,1,0,NA,0.489097619047619,0.35,0.65,321.662954424524,0.00303525005397577,0.0459825396825397,0,0.3,66.5649459126101,0.0112163502545128,0.318812698412698,0.15,0.6,393.444736909754,0.00376784523745746,0.11758253968254,0.05,0.35,322.341097612679,0.00306879315931075,10,8.25711111111111,6.32533333333333,1,0.673300793650794,0.502116666666667,0.420425852903029,0.409901873327386,0.481935923653715,1856.93755555556,4417.08577777778,0.425130652124517,1871,1
"WST","DC-SBM",5,5,5,"weak",3,3.24,0.2,0.09,3,1,0,-5118.07541424242,10236.1508284848,0,373.371000000003,1058,0.798478747795415,0.714285714285714,1,4499.99999999992,0.00155615921694537,0.0826146384479718,0,0.3,4499.99999999999,0.00154835492423589,0.714285714285714,0.714285714285714,0.714285714285714,0,NA,0,0,0,0,NA,0.599940740740741,0.6,0.6,4499.99999999955,5.92592592592622e-05,0.199992592592593,0.2,0.2,4499.99999999955,7.40740740740778e-06,0.508377777777778,0.3,0.7,4500.00000000003,0.00188863016444205,0.0574,0,0.2,4500.0000000003,0.00110373243344167,0.5,0.5,0.5,0,NA,0,0,0,0,NA,0.299977777777778,0.3,0.3,4500.00000000112,2.22222222222194e-05,0.1,0.1,0.1,0,NA,6.39622222222222,7,5.00022222222222,0.639622222222222,0.7,0.500022222222222,0.425130531107143,0.425130652124517,0.425130652124517,1871.00022222222,4401.00177777778,0.425130652124517,1871,1
"WST","WST",5,5,5.00133333333333,"medium",3,3.24,0.7,0.09,3,0.957215373459028,0.167532808847064,-4800.36402892865,9600.72805785729,0,4047.155,1057,1,1,1,0,NA,0.265193273571111,0,0.5,4493.99999999995,0.0020068055038763,0.999733333333333,1,1,4500.00000000004,0.000108805699301729,0.100044444444444,0.1,0.1,4499.99999999958,1.81342832169558e-05,0.752572486772487,0.666666666666667,0.8,646.943561451782,0.00255179902624132,0.246205291005291,0.2,0.333333333333333,746.728919909622,0.00235226368297015,0.927659101023587,0.7,1,4494.00000000019,0.00191816607157895,0.256720071206053,0,0.5,4493.99999999993,0.00211746598818419,0.999466666666667,1,1,4500.00000000003,0.000217611398603458,0.1,0.1,0.1,0,NA,0.330088888888889,0.2,0.4,720.989831179911,0.00355398448289116,0.0998888888888889,0.1,0.1,2597.42281321105,7.73654917968532e-05,9.27659101023587,10.0066666666667,4.316,0.927659101023587,0.999666666666667,0.4308,0.380978502228531,0.380737596179358,0.381432360742706,1436.05955555556,3769.39755555556,0.368267444945609,1388,1
"WST","SST",5,5,5.04155555555556,"medium",3,3.24,0.7,0.09,3,1,0,-4802.10352094343,9604.20704188685,0.00169491525423729,1583.738,1058,1,1,1,0,NA,1,1,1,0,NA,0.999181307435255,1,1,1607.33360344368,0.000283207294380164,0.101515852130326,0.1,0.125,833.869873148317,0.000524208524874703,0.682997410922411,0.666666666666667,0.8,1473.65839406987,0.00131906724836164,0.313578397528398,0.2,0.333333333333333,1363.07379014316,0.00142759775640018,1,1,1,0,NA,1,1,1,0,NA,0.994233333333333,1,1,611.17013430949,0.00160400347915865,0.100849206349206,0.1,0.1,876.508927985495,0.000446912802856223,0.23487619047619,0.2,0.45,511.014782951866,0.00365118046242661,0.102795238095238,0.1,0.15,598.31194242868,0.000921773344340095,10,10.314,3.66644444444444,1,0.994877777777778,0.339865079365079,0.367712836653972,0.367631258180912,0.368267444945609,1386.83622222222,3771.52,0.36763925729443,1386,1
"WST","DC-SBM",5,5,5,"medium",3,3.24,0.7,0.09,3,1,0,-4788.49286277753,9576.98572555506,0.000564971751412429,373.957000000002,1059,0.964716754850088,0.777777777777778,1,4500.00000000018,0.00107653356260366,0.0982253968253968,0,0.3,4420.87538499641,0.00127134940937698,1,1,1,0,NA,0.1,0.1,0.1,0,NA,0.679142857142857,0.666666666666667,0.8,1159.98498013941,0.00122721938595459,0.319288888888889,0.2,0.333333333333333,1172.23689644973,0.0012574560115673,0.831155555555556,0.5,1,4500.00000000016,0.00298351062681613,0.0847777777777778,0,0.3,4527.54271696918,0.00113211754300163,1,1,1,0,NA,0.1,0.1,0.1,0,NA,0.219977777777778,0.2,0.4,1036.14079270643,0.00185577028577632,0.0997333333333333,0.1,0.1,1797.21661109442,0.000121661336115754,8.54955555555556,10,3.208,0.854955555555556,1,0.3208,0.43546123177286,0.434863358981162,0.435543766578249,1641.65644444444,3769.92577777778,0.36763925729443,1386,1
"WST","WST",5,5,5.02733333333333,"strong",3,3.24,1.3,0.09,3,1,0,-4459.1976327465,8918.39526549301,0.00338983050847458,4308.424,1058,1,1,1,0,NA,0.548435715916876,0.3,0.7,4041.51581937937,0.00169403577693941,1,1,1,0,NA,0.599937037037037,0.6,0.6,2384.48612088765,0.000141344340785205,0.999761551389787,1,1,3307.48670302832,7.81385288579642e-05,0.881888831749224,0.642857142857143,0.888888888888889,2414.25619204268,0.000865256061983417,1,1,1,0,NA,0.548435715916876,0.3,0.7,4041.51581937937,0.00169403577693941,0.995980952380952,1,1,2481.48036084394,0.000562158535257076,0.59745873015873,0.55,0.6,2570.97893217973,0.000316788034744244,0.894406349206349,0.75,0.9,2526.42932915133,0.000696004416756124,0.790293650793651,0.45,0.8,2404.50958290393,0.00119966844982765,10,10.1942222222222,9.138,1,0.995980952380952,0.894580952380952,0.214331956791591,0.214307645072152,0.214504283965728,698.180444444444,3257.46911111111,0.214307645072152,698,1
"WST","SST",5,5,5.00777777777778,"strong",3,3.24,1.3,0.09,3,1,0,-4458.63464083465,8917.26928166931,0.000564971751412429,1591.373,1059,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.599994444444444,0.6,0.6,1951.65404661507,9.87507778575847e-05,0.999208197467021,1,1,526.557152129672,0.000601570388360583,0.886199852908625,0.888888888888889,0.888888888888889,980.819573086731,0.0010645529097419,1,1,1,0,NA,1,1,1,0,NA,0.999777777777778,1,1,4499.99999999946,9.93366101143082e-05,0.599855555555556,0.6,0.6,2526.46308748941,0.000107929344586722,0.898122222222222,0.9,0.9,840.264038460673,0.000831965856823848,0.796888888888889,0.8,0.8,1119.86772614912,0.00109820497009807,10,10.0733333333333,9.04422222222222,1,0.999777777777778,0.898666666666667,0.214318410019371,0.214307645072152,0.214307645072152,698.069777777778,3257.16088888889,0.214307645072152,698,1
"WST","DC-SBM",5,5,5,"strong",3,3.24,1.3,0.09,3,1,0,-4457.59832363742,8915.19664727484,0,374.790000000001,1060,1,1,1,0,NA,0.562111111111111,0.3,0.7,4500.00000000003,0.00160033128075626,1,1,1,0,NA,0.6,0.6,0.6,0,NA,1,1,1,0,NA,0.888888888888889,0.888888888888889,0.888888888888889,0,NA,1,1,1,0,NA,0.562111111111111,0.3,0.7,4500.00000000003,0.00160033128075626,1,1,1,0,NA,0.6,0.6,0.6,0,NA,0.9,0.9,0.9,0,NA,0.8,0.8,0.8,0,NA,10,10,9,1,1,0.9,0.214307645072152,0.214307645072152,0.214307645072152,698,3257,0.214307645072152,698,1
"WST","WST",5,5,5.00066666666667,"weak",6,12.96,0.2,0.09,6,1,0,-6327.70313536026,12655.4062707205,0,4072.785,1059,1,1,1,0,NA,0.394599574319388,0.285714285714286,0.571428571428571,4306.29310447001,0.00126619320854476,1,1,1,0,NA,2e-04,0,0,1594.64759768761,0.000193930765131047,0.714415584415584,0.714285714285714,0.714285714285714,1594.64759768559,0.000125929068266993,0.285705627705628,0.285714285714286,0.285714285714286,1594.64759768561,8.3952712177995e-06,0.81320880587058,0.4,1,4545.49548307423,0.00239694880753335,0.320102290415833,0.2,0.5,4661.5438602498,0.0013351848486192,0.7002,0.7,0.7,1594.64759768762,0.000193930765131047,2e-04,0,0,1594.64759768761,0.000193930765131047,0.5,0.5,0.5,0,NA,0.199966666666667,0.2,0.2,1594.64759768561,3.23217941885282e-05,8.1320880587058,7.00866666666667,7.00266666666667,0.81320880587058,0.7002,0.6999,0.409794858105939,0.409795168067227,0.409795168067227,3121.02711111111,7616.072,0.394564075630252,3005,1
"WST","SST",5,5,5.044,"weak",6,12.96,0.2,0.09,6,1,0,-6333.20531207948,12666.410624159,0.00677966101694915,1612.994,1060,1,1,1,0,NA,1,1,1,0,NA,0.99725695352215,1,1,339.659043058443,0.0011545203308551,0.00692981118373275,0,0.117647058823529,247.826927255275,0.00236257226827637,0.714274434824435,0.666666666666667,0.714285714285714,3357.60876215761,0.000516442800476564,0.283600200416867,0.2,0.285714285714286,733.218882809505,0.00107434835316641,1,1,1,0,NA,1,1,1,0,NA,0.699877777777778,0.7,0.8,2532.11237808903,0.000705954182619128,0.00492222222222222,0,0.1,194.022264903544,0.00180643465022782,0.492255555555556,0.3,0.5,183.784082069048,0.00295757293733076,0.195655555555556,0.1,0.2,155.525866089367,0.00176208636080565,10,7.33911111111111,7.09444444444444,1,0.701555555555555,0.689322222222222,0.394536414596472,0.39440669106116,0.394564075630252,3005.75177777778,7618.44266666667,0.394564075630252,3005,1
"WST","DC-SBM",5,5,5,"weak",6,12.96,0.2,0.09,6,1,0,-6316.62601495267,12633.2520299053,0,373.752,1061,0.866303262786596,0.5,1,4499.99999999999,0.00252807413691361,0.120121252204586,0,0.4,4500.00000000004,0.00175465823187478,1,1,1,0,NA,0,0,0,0,NA,0.714285714285714,0.714285714285714,0.714285714285714,0,NA,0.285714285714286,0.285714285714286,0.285714285714286,0,NA,0.651577777777778,0.2,1,4499.99999999998,0.00354341886211068,0.100577777777778,0,0.3,4499.99999999995,0.00152718563247192,0.7,0.7,0.7,0,NA,0,0,0,0,NA,0.5,0.5,0.5,0,NA,0.2,0.2,0.2,0,NA,7.40066666666667,7,7,0.740066666666667,0.7,0.7,0.394564075630252,0.394564075630252,0.394564075630252,3005,7616,0.394564075630252,3005,1
"WST","WST",5,5,5,"medium",6,12.96,0.7,0.09,6,1,0,-7042.09332260621,14084.1866452124,0,4221.394,1060,1,1,1,0,NA,0.0906984126984127,0,0.2,3961.94541377336,0.000994309308542228,1,1,1,0,NA,0.1,0.1,0.1,0,NA,1,1,1,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,0.9846,0.7,1,4500.0000000001,0.000987006043089572,0.0906888888888889,0,0.2,3963.50008673024,0.000994039972930963,1,1,1,0,NA,0.1,0.1,0.1,0,NA,0.9,0.9,0.9,0,NA,0.3,0.3,0.3,0,NA,9.846,10,9,0.9846,1,0.9,0.355305755395683,0.355305755395683,0.355305755395683,3951,11120,0.355305755395683,3951,1
"WST","SST",5,5,5.00088888888889,"medium",6,12.96,0.7,0.09,6,1,0,-7101.71622880693,14203.4324576139,0,1595.874,1061,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.0999111111111111,0.1,0.1,4499.99999999937,4.44296238656624e-05,0.999851851851852,1,1,4500.00000000031,7.40493731094296e-05,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999822222222222,1,1,4499.99999999937,8.88592477313248e-05,0.0999111111111111,0.1,0.1,4499.99999999937,4.44296238656624e-05,0.899644444444444,0.9,0.9,4499.99999999937,0.00017771849546265,0.299911111111111,0.3,0.3,4499.99999999937,4.44296238656624e-05,10,10.0053333333333,9.00266666666667,1,0.999822222222222,0.899733333333333,0.355305492791723,0.355305755395683,0.355305755395683,3951.00244444444,11120.0151111111,0.355305755395683,3951,1
"WST","DC-SBM",5,5,5,"medium",6,12.96,0.7,0.09,6,1,0,-7041.30576829316,14082.6115365863,0,373.679000000004,1062,1,1,1,0,NA,0.0919746031746032,0,0.2,4049.83284595171,0.000963484181583628,1,1,1,0,NA,0.1,0.1,0.1,0,NA,1,1,1,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,0.9856,0.7,1,4500.00000000016,0.000956097870761767,0.0919555555555556,0,0.2,4054.4869481705,0.000962787248162813,1,1,1,0,NA,0.1,0.1,0.1,0,NA,0.9,0.9,0.9,0,NA,0.3,0.3,0.3,0,NA,9.856,10,9,0.9856,1,0.9,0.355305755395683,0.355305755395683,0.355305755395683,3951,11120,0.355305755395683,3951,1
"WST","WST",5,5,5,"strong",6,12.96,1.3,0.09,6,1,0,-6361.73115746776,12723.4623149355,0,4533.883,1061,1,1,1,0,NA,0.258111111111111,0,0.4,4258.48272116857,0.00151051331088191,1,1,1,0,NA,0.3,0.3,0.3,0,NA,1,1,1,0,NA,0.444444444444444,0.444444444444444,0.444444444444444,0,NA,1,1,1,0,NA,0.258111111111111,0,0.4,4258.48272116857,0.00151051331088191,1,1,1,0,NA,0.3,0.3,0.3,0,NA,0.9,0.9,0.9,0,NA,0.4,0.4,0.4,0,NA,10,10,9,1,1,0.9,0.209346542579806,0.209346542579806,0.209346542579806,2092,9993,0.209346542579806,2092,1
"WST","SST",5,5,5,"strong",6,12.96,1.3,0.09,6,1,0,-6397.36433135778,12794.7286627156,0,1582.133,1062,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.3,0.3,0.3,0,NA,1,1,1,0,NA,0.444444444444444,0.444444444444444,0.444444444444444,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.3,0.3,0.3,0,NA,0.9,0.9,0.9,0,NA,0.4,0.4,0.4,0,NA,10,10,9,1,1,0.9,0.209346542579806,0.209346542579806,0.209346542579806,2092,9993,0.209346542579806,2092,1
"WST","DC-SBM",5,5,5,"strong",6,12.96,1.3,0.09,6,1,0,-6360.62514924175,12721.2502984835,0,373.910000000003,1063,1,1,1,0,NA,0.271844444444444,0,0.4,4499.99999999982,0.00136139056251999,1,1,1,0,NA,0.3,0.3,0.3,0,NA,1,1,1,0,NA,0.444444444444444,0.444444444444444,0.444444444444444,0,NA,1,1,1,0,NA,0.271844444444444,0,0.4,4499.99999999982,0.00136139056251999,1,1,1,0,NA,0.3,0.3,0.3,0,NA,0.9,0.9,0.9,0,NA,0.4,0.4,0.4,0,NA,10,10,9,1,1,0.9,0.209346542579806,0.209346542579806,0.209346542579806,2092,9993,0.209346542579806,2092,1
"WST","WST",8,5,5.57911111111111,"weak",0.75,0.2025,0.2,0.09,0.75,0.515557586128124,2.2004588684213,-2590.54906858542,5181.09813717083,0.00847457627118644,4374.534,1062,1,1,1,0,NA,0.375328440437664,0,0.714285714285714,29.48932768482,0.0360378472695629,0.976945948730998,0.833333333333333,1,603.728804854069,0.00206860098851399,0.508601330519219,0.3,0.7,1428.85035185831,0.00265701484020944,0.840549130619632,0.6,1,2209.05158192101,0.00233351897240548,0.511622422715848,0.142857142857143,0.8,3486.89881472988,0.00267035005722962,0.769417475728155,0.3,1,24.9018223324044,0.0452780985135698,0.308454692556634,0,0.622499999999991,26.8317370670037,0.0360684172244943,0.878727513227513,0.485714285714286,1,236.562747986758,0.0108831440536968,0.458032804232804,0.2,0.7,665.492583748913,0.00482660289865611,0.597411111111111,0.3,0.8,1995.57683551268,0.00286020327819703,0.364490476190476,0.1,0.6,2114.35042044996,0.00280363104792771,7.69417475728155,14.2953333333333,11.8604444444444,0.769417475728155,0.89634126984127,0.710716402116402,0.407149726684883,0.393278808419725,0.42842109987135,397.191111111111,975.726222222222,0.466599190283401,461,1
"WST","SST",8,27,15.8117777777778,"weak",0.75,0.2025,0.2,0.09,0.75,0.380724992879471,2.07707823685459,-9709.37512022033,19418.7502404407,0.405084745762712,5543.26,1063,1,1,1,0,NA,1,1,1,0,NA,0.873897691011016,0.787945119396732,0.978260869565217,1607.78696995235,0.00116994680033284,0.442231474766578,0.333837579617834,0.566666666666667,2504.31518274997,0.00115771833530517,0.862339414438954,0.801627914679385,0.926829268292683,3886.48269572611,0.000520913849375892,0.562421648301422,0.474137931034483,0.642257410021172,4500,0.000633919420380083,1,1,1,0,NA,1,1,1,0,NA,0.526261377898446,0.38021978021978,0.75,1569.01473084856,0.00229255419691602,0.26630796888022,0.171428571428571,0.4,1750.61996484087,0.00134647585740395,0.594280568690569,0.521586363636364,0.681913636363636,2928.27085611586,0.000738698170707821,0.387505042069042,0.321212121212121,0.460318181818182,3848.457412355,0.000573320147321777,1000,316.941555555556,247.069555555556,1,0.600426066607169,0.688966258482258,0.444461007380323,0.406110821785964,0.486106134825638,489.808888888889,1101.65955555556,0.448979591836735,484,1
"WST","DC-SBM",8,10,18.0571111111111,"weak",0.75,0.2025,0.2,0.09,0.75,0.424581809584264,1.85010194101893,-2746.05575439488,5492.11150878975,0.0152542372881356,1598.057,1064,0.679637526652452,0.644696162046908,0.714578891257996,0,Inf,0.216151385927505,0.180450426439232,0.251852345415778,0,Inf,0.941414854365581,0.818181818181818,1,91.9631708964637,0.00658871768290981,0.513242361585277,0.277777777777778,0.7,167.329466697811,0.00818585400537069,0.847055010936875,0.636363636363636,1,3557.61995325014,0.00155860539985941,0.527824318269885,0.2,0.8,606.753300379874,0.00561341204331336,0.35,0.3025,0.3975,0,Inf,0.1125,0.0847916666666667,0.140208333333333,0,Inf,0.754546201058201,0.45,1,257.142348103477,0.0116214009574395,0.413794391534392,0.15,0.7,1476.7383835678,0.00344677693933993,0.591086391534392,0.35,0.8,1001.55670770662,0.00351807492040384,0.368373132275132,0.1,0.6,1114.08676121563,0.00329308599836061,61.5,174.464444444444,86.6422222222222,0.5125,0.796260328042328,0.697313555555556,0.443628912691882,0.419275123558484,0.485966804018404,449.928444444444,1016.65866666667,0.459839357429719,458,1
"WST","WST",8,12,9.89111111111111,"medium",0.75,0.2025,0.7,0.09,0.75,0.481628817923343,1.87030261959225,-2605.33072672187,5210.66145344373,0.0175141242937853,8184.06,1063,1,1,1,0,NA,0.345002029134259,0.253429052699126,0.44766057585825,451,0.00238123705646281,0.900708936046418,0.776389318885449,1,92.0895978232669,0.00647934067835846,0.342911287413888,0.178154761904762,0.529411764705882,439.247642619368,0.00420633299604246,0.889994484752259,0.795310788608981,1,2734.3927440937,0.000897268784322365,0.547318565683269,0.4,0.698062015503876,2508.92754971015,0.00144103386803211,0.836444265269099,0.7,0.954545454545455,356.9862827047,0.00359556306794949,0.288923604112074,0.2,0.389772727272727,371.602797525234,0.00260172988615126,0.597200241625019,0.392857142857143,0.857142857142857,851.324271863168,0.00395117872959726,0.228388751231339,0.0952380952380952,0.375397727272727,589.389157027839,0.00297193315927105,0.657963300847301,0.535714285714286,0.797619047619048,2794.54437683646,0.0012178649658669,0.404325701113701,0.285714285714286,0.517857142857143,2755.22321577817,0.00114687575848911,184.017738359202,95.3715555555556,102.810222222222,0.836444265269099,0.661814106960921,0.739170235838236,0.349438534686495,0.333031147549061,0.371833912703637,371.193777777778,1062.88088888889,0.386238532110092,421,1
"WST","SST",8,14,13.068,"medium",0.75,0.2025,0.7,0.09,0.75,0.294640728727977,2.32191083578613,-6773.36611217131,13546.7322243426,0.375706214689266,4145.216,1064,1,1,1,0,NA,1,1,1,0,NA,0.913940565350403,0.819540691470044,1,1740.39554278367,0.00114027349639604,0.469796511905266,0.346597359735974,0.647893481717011,1405.28794919738,0.00203425860634679,0.884110343959668,0.815151515151515,0.956521739130435,3517.57302598505,0.000615956316675023,0.582549840574889,0.475504798080768,0.691643356643356,3134.15458635812,0.000984653744234641,1,1,1,0,NA,1,1,1,0,NA,0.603230213806833,0.416666666666667,0.857142857142857,2381.32611263635,0.00223146104608379,0.310691802678001,0.192518382352941,0.5,1594.645705156,0.00198138515112299,0.631883736929737,0.536,0.745454545454545,3634.56500815289,0.000868638763404055,0.416319630591631,0.327937062937063,0.516666666666667,2679.78388900336,0.000954705967714897,364,229.585555555556,196.309111111111,1,0.658032680523238,0.714318773744774,0.411849600632911,0.363350374357555,0.470488408570223,441.873555555556,1071.33377777778,0.408465608465608,386,1
"WST","DC-SBM",8,60,45.9191111111111,"medium",0.75,0.2025,0.7,0.09,0.75,0,2.91009896362688,-2961.2646373383,5922.5292746766,0.0107344632768362,3380.783,1065,0.595334423631414,0.532230727173319,0.653898114269631,1701,0.000736557837110896,0.209388387660111,0.164749944921789,0.259197735941922,1701,0.000582639957398753,0.914127203880396,0.846678321678322,1,12.4504508060347,0.0132981574722861,0.563556387356919,0,1,182.393691512147,0.0137722568878029,0.852937230830214,0.801219861456674,1,20.7596574383426,0.0154258942157406,0.587634295770016,0,1,6578.50706517332,0.00184722723730746,0.183019400352734,0.153,0.214,1701,0.000380781326268706,0.0643503821281599,0.0485,0.081,1700.99999999999,0.000204810539292024,0.692511068783069,0.392857142857143,1,36.0890938645285,0.0253222601775379,0.432836232804233,0,1,86.1773611052655,0.0217098835246069,0.560675851851852,0,1,1216.06252007568,0.00527071585422097,0.383654825396825,0,1,5083.50075261467,0.00245139167826959,307.286890064668,574.042222222222,249.171555555556,0.307286890064668,0.755403174603175,0.653288063492063,0.361443831499784,0.35303776683087,0.384895080512235,411.089333333333,1140.00488888889,0.499589827727646,609,1
"WST","WST",8,11,13.3342222222222,"strong",0.75,0.2025,1.3,0.09,0.75,0.946200971286921,0.20650599209272,-2688.28443612653,5376.56887225306,0.019774011299435,12477.714,1064,1,1,1,0,NA,0.334110245642608,0.240498905223647,0.422749869178441,571,0.00195678920106377,0.960197864912315,0.903225806451613,1,992.084736624264,0.000788963522457351,0.375853651855092,0.30989827856025,0.440799306625578,2392.46094000802,0.0006740006539757,0.898388387329673,0.848171452494705,0.944161361569443,3861.49534026331,0.000398161426889494,0.541927419980827,0.46401397515528,0.608891927499202,4500,0.000541134144900809,0.86780236692671,0.739393939393939,0.945454545454545,782.022381114171,0.00225746567364508,0.289932600965876,0.206060606060606,0.375757575757576,571.000000000001,0.00190691472941897,0.728972746018573,0.622377622377622,0.845718864468864,1807.72098732941,0.00133062179848418,0.285191175549826,0.224242424242424,0.345454545454545,1843.36163457564,0.000722700253749211,0.665151122655123,0.577272727272727,0.754545454545455,2640.96321287769,0.000865874787049793,0.400970343952344,0.336363636363636,0.466666666666667,3510.25427888139,0.000562070611837448,143.187390542907,255.587777777778,229.574,0.86780236692671,0.758978961373451,0.740036180782181,0.239829971415859,0.235507246376812,0.245269286754003,330.950666666667,1379.93711111111,0.279239766081871,382,1
