"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","violation_rate_zhat","violation_count_zhat","rep_id"
"SST","DC-SBM",5,5,5,"medium",3,3.24,0.7,0.09,3,1,0,-4517.70200104789,9035.40400209579,0.00169491525423729,385.475,1023,1,1,1,0,NA,0.984422222222222,0.9,1,4499.99999999958,0.000547918564020528,1,1,1,0,NA,1,1,1,0,NA,0.8988,0.888888888888889,1,361.375260255555,0.00132416397616729,0.805778042328042,0.625,0.9,84.912311541422,0.0100306955768354,1,1,1,0,NA,0.984422222222222,0.9,1,4499.99999999958,0.000547918564020528,1,1,1,0,NA,1,1,1,0,NA,0.833822222222222,0.8,0.9,41.5400961427648,0.00780752091727285,0.752888888888889,0.5,0.9,79.4098603991917,0.0142052755630104,10,10,9.28266666666667,1,1,0.928266666666667,0.151053764681902,0.149090909090909,0.15251383209045,625.762888888889,4142.57022222222,0.150386847195358,622,1
"SST","WST",5,5,5,"strong",3,3.24,1.3,0.09,3,1,0,-4190.61622729042,8381.23245458085,0,4609.914,1022,1,1,1,0,NA,0.97015873015873,0.714285714285714,1,3124.46393462659,0.00124266607855329,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.799977777777778,0.8,0.8,4500.00000000084,2.22222222222202e-05,0.7,0.7,0.7,0,NA,0.679111111111111,0.5,0.7,3124.46393462666,0.000869866254987292,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.799977777777778,0.8,0.8,4500.00000000084,2.22222222222202e-05,7,10,10,0.7,1,1,0.119034736277502,0.118771882574737,0.119047619047619,440.048888888889,3696.81244444444,0.102002164502164,377,1
"SST","SST",5,5,5.00644444444444,"strong",3,3.24,1.3,0.09,3,1,0,-4150.06447017234,8300.12894034467,0.00282485875706215,1652.858,1023,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999788888888889,1,1,1779.20070929132,0.000121053544279539,0.999705855891614,1,1,484.532080438419,0.000241302014668187,0.797929004848303,0.8,0.8,248.771234825984,0.00183959490159976,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999788888888889,1,1,1779.20070929132,0.000121053544279539,0.998955555555556,1,1,406.289218253594,0.000761545666430623,0.7976,0.8,0.8,267.219475132839,0.00202894459198659,10,10.0644444444444,10.0484444444444,1,1,0.9992,0.102023304748841,0.102002164502164,0.102002164502164,377.108444444444,3696.28866666667,0.102002164502164,377,1
"SST","DC-SBM",5,5,5,"strong",3,3.24,1.3,0.09,3,1,0,-4152.41530106026,8304.83060212053,0.000564971751412429,385.714,1024,1,1,1,0,NA,0.987155555555556,0.9,1,4499.99999999986,0.000533281055780058,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.799955555555556,0.8,0.8,4499.99999999985,3.14234751971484e-05,1,1,1,0,NA,0.987155555555556,0.9,1,4499.99999999986,0.000533281055780058,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.799955555555556,0.8,0.8,4499.99999999985,3.14234751971484e-05,10,10,10,1,1,1,0.102005890506438,0.102002164502164,0.102002164502164,377.016444444444,3696.02577777778,0.102002164502164,377,1
"SST","WST",5,5,5,"weak",6,12.96,0.2,0.09,6,1,0,-5917.4125915894,11834.8251831788,0,4469.991,1023,1,1,1,0,NA,0.818622222222222,0.6,1,4101.86618619804,0.00188912343086372,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.375,0.375,0.375,0,NA,1,1,1,0,NA,0.818622222222222,0.6,1,4101.86618619804,0.00188912343086372,1,1,1,0,NA,1,1,1,0,NA,0.8,0.8,0.8,0,NA,0.3,0.3,0.3,0,NA,10,10,8,1,1,0.8,0.257753375871791,0.257753375871791,0.257753375871791,1737,6739,0.257753375871791,1737,1
"SST","SST",5,5,5.00022222222222,"weak",6,12.96,0.2,0.09,6,1,0,-5912.79799689266,11825.5959937853,0,1650.468,1024,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999933333333333,1,1,4499.99999999959,6.66666666666697e-05,0.999985185185185,1,1,4499.99999999983,1.48148148148151e-05,0.374990740740741,0.375,0.375,4500.00000000004,9.25925925925922e-06,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999933333333333,1,1,4499.99999999959,6.66666666666697e-05,0.799977777777778,0.8,0.8,4500.00000000041,2.22222222222212e-05,0.299988888888889,0.3,0.3,4500.00000000041,1.11111111111106e-05,10,10.0022222222222,8.00155555555556,1,1,0.799988888888889,0.257753556161172,0.257753375871791,0.257753375871791,1737.00311111111,6739.00733333333,0.257753375871791,1737,1
"SST","DC-SBM",5,5,5,"weak",6,12.96,0.2,0.09,6,1,0,-5916.79736442133,11833.5947288427,0,383.938,1025,1,1,1,0,NA,0.814044444444444,0.6,1,4499.99999999998,0.00182367634650839,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.375,0.375,0.375,0,NA,1,1,1,0,NA,0.814044444444444,0.6,1,4499.99999999998,0.00182367634650839,1,1,1,0,NA,1,1,1,0,NA,0.8,0.8,0.8,0,NA,0.3,0.3,0.3,0,NA,10,10,8,1,1,0.8,0.257753375871791,0.257753375871791,0.257753375871791,1737,6739,0.257753375871791,1737,1
"SST","WST",5,5,5,"medium",6,12.96,0.7,0.09,6,1,0,-6099.58669337576,12199.1733867515,0,4606.674,1024,1,1,1,0,NA,0.999888888888889,1,1,4499.99999999955,4.96683050571536e-05,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.875,0.875,0.875,0,NA,1,1,1,0,NA,0.999888888888889,1,1,4499.99999999955,4.96683050571536e-05,1,1,1,0,NA,1,1,1,0,NA,0.8,0.8,0.8,0,NA,0.7,0.7,0.7,0,NA,10,10,8,1,1,0.8,0.248350842902516,0.248350842902516,0.248350842902516,2033,8186,0.248350842902516,2033,1
"SST","SST",5,5,5.00711111111111,"medium",6,12.96,0.7,0.09,6,1,0,-6095.76769918534,12191.5353983707,0.0322033898305085,1649.173,1025,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999415079365079,1,1,1595.48463698948,0.00023154842803172,0.999891690009337,1,1,2017.25752672911,6.12246531202755e-05,0.872948861124351,0.875,0.875,1180.83269590269,0.000792550910535176,1,1,1,0,NA,1,1,1,0,NA,0.999822222222222,1,1,4499.99999999928,8.88592477313257e-05,0.999242857142857,1,1,1978.49390017455,0.00025486387725862,0.799061904761905,0.8,0.8,2374.93887174758,0.000283361679989969,0.697828571428571,0.7,0.7,1197.19626904926,0.000783621479201814,10,10.0686666666667,8.04,1,0.999822222222222,0.799139682539683,0.248382917046979,0.248350842902516,0.248350842902516,2033.58133333333,8187.25577777778,0.248350842902516,2033,1
"SST","DC-SBM",5,5,5,"medium",6,12.96,0.7,0.09,6,1,0,-6097.90787637046,12195.8157527409,0,386.465,1026,1,1,1,0,NA,0.999755555555556,1,1,3949.31882210807,7.85861104508256e-05,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.875,0.875,0.875,0,NA,1,1,1,0,NA,0.999755555555556,1,1,3949.31882210807,7.85861104508256e-05,1,1,1,0,NA,1,1,1,0,NA,0.8,0.8,0.8,0,NA,0.7,0.7,0.7,0,NA,10,10,8,1,1,0.8,0.248350842902516,0.248350842902516,0.248350842902516,2033,8186,0.248350842902516,2033,1
"SST","WST",5,5,5,"strong",6,12.96,1.3,0.09,6,1,0,-5836.77105572254,11673.5421114451,0,4911.207,1025,1,1,1,0,NA,0.998577777777778,1,1,1712.33876796286,0.000286171682957991,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.666666666666667,0.666666666666667,0.666666666666667,0,NA,1,1,1,0,NA,0.998577777777778,1,1,1712.33876796286,0.000286171682957991,1,1,1,0,NA,1,1,1,0,NA,0.9,0.9,0.9,0,NA,0.6,0.6,0.6,0,NA,10,10,9,1,1,0.9,0.114846996599924,0.114846996599924,0.114846996599924,1216,10588,0.114846996599924,1216,1
"SST","SST",5,5,5,"strong",6,12.96,1.3,0.09,6,1,0,-5818.78342944387,11637.5668588877,0,1663.957,1026,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.666666666666667,0.666666666666667,0.666666666666667,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9,0.9,0.9,0,NA,0.6,0.6,0.6,0,NA,10,10,9,1,1,0.9,0.114846996599924,0.114846996599924,0.114846996599924,1216,10588,0.114846996599924,1216,1
"SST","DC-SBM",5,5,5,"strong",6,12.96,1.3,0.09,6,1,0,-5821.74124676612,11643.4824935322,0,384.75,1027,1,1,1,0,NA,0.999444444444444,1,1,4499.99999999987,0.000110814352661461,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.666666666666667,0.666666666666667,0.666666666666667,0,NA,1,1,1,0,NA,0.999444444444444,1,1,4499.99999999987,0.000110814352661461,1,1,1,0,NA,1,1,1,0,NA,0.9,0.9,0.9,0,NA,0.6,0.6,0.6,0,NA,10,10,9,1,1,0.9,0.114846996599924,0.114846996599924,0.114846996599924,1216,10588,0.114846996599924,1216,1
"SST","WST",8,8,5.76622222222222,"weak",0.75,0.2025,0.2,0.09,0.75,0.434612516465059,1.72474354356101,-2470.30552877396,4940.61105754793,0.00451977401129944,4546.769,1026,1,1,1,0,NA,0.472758000890613,0.269349845201238,0.639272727272727,108.422290808859,0.00953754877258576,0.954438447062864,0.806570512820513,1,2082.94399119421,0.00137760459011379,0.584318118017579,0.333333333333333,0.888888888888889,1516.63114914891,0.00370648393145355,0.906331469801925,0.666666666666667,1,3601.45455654332,0.0015332968060857,0.584257050516768,0.25,0.882352941176471,4499.00000000007,0.00234320095240911,0.782552973342447,0.546428571428571,1,209,0.00804455007595725,0.372095010252905,0.182142857142857,0.571428571428571,143.845309349775,0.00833499324377463,0.696110221260221,0.35,1,753.6297188927,0.0070932242041903,0.422301972101972,0.2,0.75,1174.15531222358,0.00425731320770286,0.701054160654161,0.4,1,2468.98915054184,0.00265458312501988,0.451542015392015,0.2,0.75,4050.94611108012,0.00216607166987159,43.822966507177,13.9177777777778,15.3493333333333,0.782552973342447,0.727944973544974,0.772917243867244,0.276144718448246,0.247169437407934,0.3125,252.715555555556,914.399333333333,0.331556503198294,311,1
"SST","SST",8,5,7.03377777777778,"weak",0.75,0.2025,0.2,0.09,0.75,0.323890267604246,2.18748657569127,-2802.01037076338,5604.02074152675,0.180225988700565,2081.576,1027,1,1,1,0,NA,1,1,1,0,NA,0.973728778888589,0.875,1,2333.57485366775,0.000828608719178303,0.661911276987149,0.45,1,1161.78080083603,0.00360971154031394,0.920743573484147,0.769230769230769,1,3554.44766033885,0.00112381030918273,0.595362597627353,0.333333333333333,0.857142857142857,3459.75258642105,0.00215902274446701,1,1,1,0,NA,1,1,1,0,NA,0.774057709948004,0.45,1,1049.96380855383,0.00529421137591991,0.526622859924389,0.261222943722944,0.9,862.895979173474,0.00531973056723368,0.711565618973619,0.5,1,2809.47312918942,0.00205485329413057,0.459511847781848,0.25,0.7,3443.0390632397,0.00197944130231406,10,36.8802222222222,36.5826666666667,1,0.792904817811818,0.772320719354719,0.286106533235208,0.250318320146074,0.335539587172469,265.138666666667,924.695777777778,0.290760869565217,214,1
"SST","DC-SBM",8,60,59.8693333333333,"weak",0.75,0.2025,0.2,0.09,0.75,0,2.91009896362688,-2682.19738787259,5364.39477574518,0.0536723163841808,4537.521,1028,0.618213378660461,0.559183673469388,0.675862068965517,3961,0.000475517093929815,0.218569676699128,0.17037037037037,0.26813880126183,3960.99999999999,0.000388049612149461,0.92529420391207,0.90625,0.927388535031847,4500.00000000009,8.05226252905469e-05,0.626607932091218,0.583743842364532,0.632124352331606,4499.99999999983,0.000188555954978675,0.842551393066591,0.832534437825763,0.866057557868572,4499.99999999963,0.000107347097907183,0.538413260116529,0.531055900621118,0.611464968152866,4282.14893602137,0.000332928043538539,0.197283766725574,0.166,0.23,3961,0.00025934266005655,0.0697462761928806,0.052,0.088,3765.70249246643,0.000147306390068808,0.720498,0.702,0.728,5504.1458854984,0.000109207637124399,0.487900222222222,0.454,0.494,4500.00000000003,0.000148698667972503,0.544158666666667,0.542,0.578,5003.62879007588,0.000136132096064059,0.347816444444444,0.342,0.407049999999999,4285.67385966803,0.000262626218955946,318.995708154506,778.672666666667,322.914,0.318995708154506,0.778672666666667,0.645828,0.317274272740278,0.313640312771503,0.321180555555556,365.473555555556,1151.91688888889,0.511284722222222,589,1
"SST","WST",8,7,7.37844444444444,"medium",0.75,0.2025,0.7,0.09,0.75,0.825489501332553,0.266666666666667,-2391.4558118693,4782.91162373861,0.00338983050847458,5808.997,1027,1,1,1,0,NA,0.65588280416827,0.5,0.818181818181818,2977.99999999999,0.00145993221401561,0.999972223953726,1,1,3619.70003843377,1.14693482109093e-05,0.788466526866878,0.688311688311688,0.914285714285714,2212.7891530299,0.00112393154501836,0.991873737338356,0.935483870967742,1,1839.6955116382,0.000454604933722206,0.58206383310237,0.492063492063492,0.655172413793103,465.374936516497,0.00188532530439804,0.722085771850715,0.628571428571429,1,2978.00000000008,0.00170877742741853,0.471188717259906,0.342857142857143,0.628571428571429,2977.99999999999,0.00123014318918988,0.977917291967292,0.892857142857143,1,3316.0020337789,0.000740420572665565,0.771974555074555,0.630952380952381,0.914285714285714,2667.08240543287,0.00138603851051633,0.838620153920154,0.678571428571429,0.914285714285714,2388.9742763916,0.00179023717757076,0.489962890812891,0.392857142857143,0.542857142857143,346.88058659981,0.0021368286020267,25.273002014775,41.9208888888889,35.7577777777778,0.722085771850715,0.977942688792689,0.845121669071669,0.177569169568852,0.173873045078197,0.188581314878893,194.292,1093.868,0.160220994475138,174,1
"SST","SST",8,18,14.74,"medium",0.75,0.2025,0.7,0.09,0.75,0.449249952402738,1.63731923589029,-7987.91997336329,15975.8399467266,0.226553672316384,4792.142,1028,1,1,1,0,NA,1,1,1,0,NA,0.988665738642121,0.968906034753607,1,4019.39607047457,0.000136988418876599,0.537020880795036,0.453015356585112,0.643095996360327,3474.66339116238,0.000791651704997987,0.953159489278691,0.910760135135135,0.989762720156556,3967.43325719065,0.000322710604328853,0.578775721833822,0.510869565217391,0.641509433962264,4499.99999999999,0.000500716760681978,1,1,1,0,NA,1,1,1,0,NA,0.783466800161655,0.658195098039216,0.923076923076923,3647.46431749297,0.00113385139464072,0.425517000115009,0.336363636363636,0.54243006993007,3644.74372444672,0.000868185849945121,0.740083202797203,0.653846153846154,0.839285714285714,3903.3882569835,0.000758573778850483,0.449100067192067,0.384615384615385,0.519230769230769,4499.99999999996,0.000508328558565596,816,368.011555555556,292.28,1,0.792263910108124,0.775989440855441,0.215546887206964,0.182985190097259,0.248148560245334,249.166888888889,1154.22511111111,0.382789317507418,387,1
"SST","DC-SBM",8,6,6.08622222222222,"medium",0.75,0.2025,0.7,0.09,0.75,0.808420824764585,0.623911364546284,-2406.89873365307,4813.79746730614,0.0112994350282486,459.616999999998,1029,0.999928473334859,1,1,4112.0000000001,3.19721313014617e-05,0.765072399962928,0.6,0.95,4111.99999999985,0.00155622230549105,1,1,1,0,NA,0.820667551892552,0.7,0.95,1255.57598621035,0.00166497825130084,0.916434871917234,0.882352941176471,1,119.573195569263,0.00432280096908556,0.733798945352776,0.533333333333333,0.764705882352941,17.6431841070037,0.015845801897088,0.925510700389105,0.65,1,3874.16822463103,0.00175552362078303,0.707465953307393,0.45,0.95,4111.99999999993,0.00188994481323881,0.995504761904762,0.857142857142857,1,45.1890980409736,0.00378217083985449,0.817153968253968,0.685714285714286,0.95,477.824760923246,0.00294211916342325,0.78408253968254,0.75,0.9,132.267802332369,0.00452510598209745,0.627260317460318,0.457142857142857,0.7,25.2059242099187,0.011299558940622,18.5114299610895,21.1406666666667,18.2306666666667,0.925571498054475,0.995504761904762,0.8556,0.164566890514613,0.161596958174905,0.188224799286351,174.689111111111,1060.84688888889,0.152462121212121,161,1
"SST","WST",8,5,5.00711111111111,"strong",0.75,0.2025,1.3,0.09,0.75,0.47363352885032,1.06043029974356,-2330.89628333105,4661.7925666621,0.00169491525423729,4163.611,1028,1,1,1,0,NA,0.598119964189794,0.5,0.8,4103.5255223605,0.00148061163977503,1,1,1,0,NA,0.846388888888889,0.8,1,1054.09635961505,0.00206421784682281,0.999575072758148,1,1,4240.05680945312,9.73809098458631e-05,0.540719512015332,0.375,0.7,3439.06956223633,0.00134689422721259,1,1,1,0,NA,0.598119964189794,0.5,0.8,4103.5255223605,0.00148061163977503,0.999866666666667,1,1,4500.00000000001,7.69629235129696e-05,0.8463,0.8,1,1058.23082907696,0.00206901397663631,0.787088888888889,0.6,1,1060.52670902093,0.00375484033447198,0.423433333333333,0.3,0.6,1733.90476113682,0.00193544262811784,10,10.0684444444444,7.93311111111111,1,0.999866666666667,0.787455555555556,0.0750961043353321,0.0704934541792548,0.0778325123152709,75.7515555555556,1008.638,0.0752475247524752,76,1
"SST","SST",8,8,8.89666666666667,"strong",0.75,0.2025,1.3,0.09,0.75,0.878008905301828,0.376455775052071,-2420.93796963856,4841.87593927713,0.0887005649717514,2696.109,1029,1,1,1,0,NA,1,1,1,0,NA,0.999878053428638,1,1,2509.07394534199,2.00698664677414e-05,0.60307005044522,0.480519480519481,0.685897435897436,1234.46026454866,0.00144632333356822,0.992734096931505,0.957746478873239,1,2548.30851582535,0.000246816602323094,0.511894831797629,0.340425531914894,0.633645833333333,1067.82318933081,0.00207495344323622,1,1,1,0,NA,1,1,1,0,NA,0.982752293675823,0.875,1,1027.64665189227,0.0011807605500774,0.593305312008253,0.446428571428571,0.678571428571429,1371.77484700581,0.00161232067783631,0.893212540792541,0.785714285714286,0.964285714285714,2532.72640257795,0.000844011130335198,0.460265575165575,0.303571428571429,0.575,962.623539882405,0.0020200634554539,56,83.6522222222222,77.0008888888889,1,0.982862930533519,0.899575721685722,0.0833132759655502,0.0727788279773157,0.0934270308296195,94.0704444444444,1128.07977777778,0.0794642857142857,89,1
"SST","DC-SBM",8,7,7.058,"strong",0.75,0.2025,1.3,0.09,0.75,0.785058796403044,0.414630675976293,-2212.72768643749,4425.45537287497,0.0305084745762712,523.606,1030,0.992846712713874,0.882352941176471,1,4243.9999999999,0.000425940628217961,0.636297281205413,0.5,0.8,4244.00000000013,0.0011361318628112,1,1,1,0,NA,0.626363328523329,0.5,0.657142857142857,2635.83410593417,0.000519845670304283,0.999641686347028,1,1,870.850254894495,0.000114899672108151,0.562583198930122,0.5,0.58,290.747616143273,0.00154742674890868,0.985148781473004,0.857142857142857,1,4243.99999999965,0.000742686497188355,0.631304699070957,0.485714285714286,0.8,4243.99999999992,0.00118560152395066,0.997206349206349,0.892857142857143,1,4499.99999999977,0.000253971561560054,0.625011375661376,0.472767857142857,0.657142857142857,2946.79136064151,0.000628548284956824,0.866279894179894,0.857142857142857,0.942857142857143,2494.618341887,0.000526563826388016,0.48746455026455,0.451517857142857,0.516160714285713,635.473943222232,0.00107091332368795,34.7158341187559,36.0677777777778,31.4108888888889,0.991880974821597,0.997206349206349,0.866594444444444,0.127304525367964,0.0724499523355577,0.144624167459562,134.056444444444,1052.62688888889,0.071360608943863,75,1
"SST","WST",8,8,8.12822222222222,"weak",1.5,0.81,0.2,0.09,1.5,1,0,-3781.76034865567,7563.52069731134,0.00451977401129944,6910.043,1029,1,1,1,0,NA,0.492870755903857,0.333333333333333,0.645161290322581,114.233564168033,0.00734991382890263,0.997160038845432,0.952380952380952,1,286.581862531835,0.000719926923952885,0.694216449268499,0.609375,0.732142857142857,163.962009337694,0.00221144066399375,0.885415500123139,0.839285714285714,0.951219512195122,948.279887833791,0.000828551140590241,0.488699044981389,0.317073170731707,0.533333333333333,883.025145749622,0.0018396874909074,0.638050163011263,0.446428571428571,0.803571428571429,773.236365603294,0.00291748741710566,0.314681201837582,0.196428571428571,0.446428571428571,79.0367370693338,0.00724907207528594,0.974215584415584,0.714285714285714,1,192.665771292731,0.00501303057445607,0.679121188071188,0.476190476190476,0.732142857142857,247.393857575098,0.0039836844848629,0.6247924001924,0.488095238095238,0.714285714285714,690.854776706408,0.00191031872711418,0.345708321308321,0.214285714285714,0.392857142857143,611.19874278762,0.00202096921961922,35.7308091286307,57.7268888888889,41.8413333333333,0.638050163011263,0.976477753727754,0.706188431938432,0.37312353783419,0.370230607966457,0.376926280716368,899.756666666667,2411.40955555556,0.339693073413521,819,1
"SST","SST",8,8,8.13644444444444,"weak",1.5,0.81,0.2,0.09,1.5,1,0,-3770.34358771525,7540.68717543049,0.0169491525423729,2460.558,1030,1,1,1,0,NA,1,1,1,0,NA,0.998292167501056,0.974683544303797,1,480.415894886443,0.000383327775727662,0.699128353994205,0.619718309859155,0.75,445.639110413548,0.00140921442647262,0.88561965912866,0.837209302325581,0.970588235294118,731.029810496921,0.00117789731216161,0.483087100499613,0.372093023255814,0.555555555555556,800.928280361571,0.00182653320982939,1,1,1,0,NA,1,1,1,0,NA,0.981873789808861,0.785714285714286,1,379.0864397395,0.00285654368075071,0.688424686889764,0.523809523809524,0.75,355.335157007229,0.00297422395176296,0.623128226144226,0.523809523809524,0.75,1367.38291408775,0.00146795566287979,0.340566694342694,0.238095238095238,0.392857142857143,660.950699665101,0.00188281898423007,56,58.5508888888889,41.9666666666667,1,0.983292889422927,0.703999595663596,0.342032532213706,0.338039867109635,0.346402586903799,828.109111111111,2421.10355555556,0.339693073413521,819,1
"SST","DC-SBM",8,8,8,"weak",1.5,0.81,0.2,0.09,1.5,1,0,-3767.0078188432,7534.01563768641,0.00282485875706215,577,1031,0.971031379026147,0.866666666666667,1,3772.07051351008,0.00061889156871989,0.65090867295456,0.5,0.8,4500.00000000002,0.00111392118570268,0.999834422657952,1,1,646.940169736932,7.05488749881656e-05,0.701916704014939,0.696428571428571,0.732142857142857,776.181405679276,0.000392562990603579,0.88473769522267,0.857142857142857,0.9375,2033.81079182826,0.000408809761029077,0.502537818123655,0.372093023255814,0.529411764705882,777.265855595873,0.00136341073261581,0.774555555555556,0.517857142857143,1,4500.0000000001,0.00187292471521659,0.517996031746032,0.339285714285714,0.696428571428571,4500,0.00140734158118497,0.998952380952381,1,1,618.879597875185,0.000423833046904647,0.701277777777778,0.696428571428571,0.732142857142857,740.517036219705,0.000445131483555647,0.633095238095238,0.535714285714286,0.714285714285714,2180.70142964773,0.000795522067102447,0.359813492063492,0.25,0.392857142857143,973.740962388531,0.00112178342406575,44.6024444444444,55.9497777777778,40.1066666666667,0.796472222222222,0.999103174603175,0.716190476190476,0.345110053910748,0.341534612176814,0.35120532003325,831.632,2409.75177777778,0.339693073413521,819,1
"SST","WST",8,6,6.25844444444444,"medium",1.5,0.81,0.7,0.09,1.5,0.646213917166364,0.765271867334453,-3502.94969425097,7005.89938850195,0.00395480225988701,5431.019,1030,1,1,1,0,NA,0.832504493708808,0.7,0.95,2505.55939318859,0.00151056338997607,1,1,1,0,NA,0.903647513227513,0.866666666666667,0.9375,760.767962766029,0.000852849605502348,0.979623268474695,0.928571428571429,1,1289.91203258281,0.000844677314455116,0.694793685765013,0.548387096774194,0.882352941176471,38.710364926886,0.0149668211320095,0.999940083882564,1,1,3337.9999999999,5.99161174355911e-05,0.832459556620731,0.7,0.95,2520.91005990697,0.00150782069521752,0.8951,0.8,1,727.719276857585,0.00345085139855525,0.808534920634921,0.7,0.914285714285714,902.540824752828,0.00276792965941024,0.752406349206349,0.7,0.885714285714286,144.122992364285,0.00444485866126405,0.534044444444444,0.428571428571429,0.75,234.444962385462,0.00561825911475814,19.9988016776513,21.4353333333333,18.4922222222222,0.999940083882564,0.8951,0.768477777777778,0.13449596630603,0.131208997188379,0.142091152815013,291.419111111111,2165.776,0.131208997188379,280,1
"SST","SST",8,8,8.02111111111111,"medium",1.5,0.81,0.7,0.09,1.5,0.957065651550973,0.147964009309627,-3349.48684876099,6698.97369752198,0.0129943502824859,2403.828,1031,1,1,1,0,NA,1,1,1,0,NA,0.999996870109546,1,1,4500.00000000085,3.12989045383382e-06,0.916986445880671,0.821428571428571,0.928571428571429,1396.93038392827,0.000754410023845138,0.995557801007663,0.978260869565217,1,1724.2940215027,0.000239279265241646,0.479360084994609,0.454545454545455,0.63213012477718,1408.3761277135,0.00130908943454632,1,1,1,0,NA,1,1,1,0,NA,0.997185185185185,0.916666666666667,1,1914.58138034799,0.000385972350256945,0.914424603174603,0.821428571428571,0.928571428571429,1326.09874955585,0.000890235631680609,0.807435185185185,0.785714285714286,0.928571428571429,1460.45445605744,0.00129334107940457,0.391037037037037,0.357142857142857,0.535714285714286,1191.34407473787,0.00189847675203174,56,56.4135555555556,45.9188888888889,1,0.997187830687831,0.811424603174603,0.140097042049079,0.13922942206655,0.142236744962835,321.762222222222,2296.68844444444,0.140121845082681,322,1
